Time,Q1,T1,SP1
3.050000000000000000e+02,5.418194285714284320e+01,4.842000000000000171e+01,6.000000000000000000e+01
3.060000000000000000e+02,5.414707301587299071e+01,4.851700000000000301e+01,6.000000000000000000e+01
3.070000000000000000e+02,5.421998095238093640e+01,4.851700000000000301e+01,6.000000000000000000e+01
3.080000000000000000e+02,5.418561269841268313e+01,4.861299999999999955e+01,6.000000000000000000e+01
3.090000000000000000e+02,5.414951746031744051e+01,4.871000000000000085e+01,6.000000000000000000e+01
3.100000000000000000e+02,5.411280634920633048e+01,4.880700000000000216e+01,6.000000000000000000e+01
3.110000000000000000e+02,5.422074920634918271e+01,4.877400000000000091e+01,6.000000000000000000e+01
3.120000000000000000e+02,5.436354285714283918e+01,4.871000000000000085e+01,6.000000000000000000e+01
3.130000000000000000e+02,5.436370793650792166e+01,4.877400000000000091e+01,6.000000000000000000e+01
3.140000000000000000e+02,5.450650158730156392e+01,4.871000000000000085e+01,6.000000000000000000e+01
3.150000000000000000e+02,5.436251428571426914e+01,4.890299999999999869e+01,6.000000000000000000e+01
3.160000000000000000e+02,5.425306031746029589e+01,4.906400000000000006e+01,6.000000000000000000e+01
3.170000000000000000e+02,5.428561904761902213e+01,4.909700000000000131e+01,6.000000000000000000e+01
3.180000000000000000e+02,5.442747936507934980e+01,4.903199999999999648e+01,6.000000000000000000e+01
3.190000000000000000e+02,5.428033015873013767e+01,4.922599999999999909e+01,6.000000000000000000e+01
3.200000000000000000e+02,5.413306666666665024e+01,4.941899999999999693e+01,6.000000000000000000e+01
3.210000000000000000e+02,5.430864126984124596e+01,4.932200000000000273e+01,6.000000000000000000e+01
3.220000000000000000e+02,5.434067936507934604e+01,4.935399999999999920e+01,6.000000000000000000e+01
3.230000000000000000e+02,5.437139682539680052e+01,4.938700000000000045e+01,6.000000000000000000e+01
3.240000000000000000e+02,5.433150476190474620e+01,4.948299999999999699e+01,6.000000000000000000e+01
3.250000000000000000e+02,5.425412698412696244e+01,4.961200000000000188e+01,6.000000000000000000e+01
3.260000000000000000e+02,5.424744761904759827e+01,4.967699999999999960e+01,6.000000000000000000e+01
3.270000000000000000e+02,5.427723174603171685e+01,4.970900000000000318e+01,6.000000000000000000e+01
3.280000000000000000e+02,5.427105396825394479e+01,4.977300000000000324e+01,6.000000000000000000e+01
3.290000000000000000e+02,5.437174603174601373e+01,4.974099999999999966e+01,6.000000000000000000e+01
3.300000000000000000e+02,5.443688253968252155e+01,4.974099999999999966e+01,6.000000000000000000e+01
3.310000000000000000e+02,5.442938412698411099e+01,4.980599999999999739e+01,6.000000000000000000e+01
3.320000000000000000e+02,5.434995555555553182e+01,4.993500000000000227e+01,6.000000000000000000e+01
3.330000000000000000e+02,5.434234285714283885e+01,4.999900000000000233e+01,6.000000000000000000e+01
3.340000000000000000e+02,5.440584126984125390e+01,4.999900000000000233e+01,6.000000000000000000e+01
3.350000000000000000e+02,5.439782222222219588e+01,5.006300000000000239e+01,6.000000000000000000e+01
3.360000000000000000e+02,5.453243174603172605e+01,4.999900000000000233e+01,6.000000000000000000e+01
3.370000000000000000e+02,5.456017142857141522e+01,5.003099999999999881e+01,6.000000000000000000e+01
3.380000000000000000e+02,5.458770793650791120e+01,5.006300000000000239e+01,6.000000000000000000e+01
3.390000000000000000e+02,5.468655873015871549e+01,5.003099999999999881e+01,6.000000000000000000e+01
3.400000000000000000e+02,5.453306666666664171e+01,5.022500000000000142e+01,6.000000000000000000e+01
3.410000000000000000e+02,5.445097777777775150e+01,5.035399999999999920e+01,6.000000000000000000e+01
3.420000000000000000e+02,5.447646349206345917e+01,5.038600000000000279e+01,6.000000000000000000e+01
3.430000000000000000e+02,5.453750476190472796e+01,5.038600000000000279e+01,6.000000000000000000e+01
3.440000000000000000e+02,5.463430476190472973e+01,5.035399999999999920e+01,6.000000000000000000e+01
3.450000000000000000e+02,5.469554920634918460e+01,5.035399999999999920e+01,6.000000000000000000e+01
3.460000000000000000e+02,5.468527619047616639e+01,5.041799999999999926e+01,6.000000000000000000e+01
3.470000000000000000e+02,5.478187301587297497e+01,5.038600000000000279e+01,6.000000000000000000e+01
3.480000000000000000e+02,5.491554920634917636e+01,5.032099999999999795e+01,6.000000000000000000e+01
3.490000000000000000e+02,5.494012698412694817e+01,5.035399999999999920e+01,6.000000000000000000e+01
3.500000000000000000e+02,5.503824761904758844e+01,5.032099999999999795e+01,6.000000000000000000e+01
3.510000000000000000e+02,5.484715555555553124e+01,5.054699999999999704e+01,6.000000000000000000e+01
3.520000000000000000e+02,5.476302222222219029e+01,5.067600000000000193e+01,6.000000000000000000e+01
3.530000000000000000e+02,5.482222222222218733e+01,5.067600000000000193e+01,6.000000000000000000e+01
3.540000000000000000e+02,5.491718095238091735e+01,5.064399999999999835e+01,6.000000000000000000e+01
3.550000000000000000e+02,5.486930793650790861e+01,5.074000000000000199e+01,6.000000000000000000e+01
3.560000000000000000e+02,5.489234285714282890e+01,5.077199999999999847e+01,6.000000000000000000e+01
3.570000000000000000e+02,5.466262857142854159e+01,5.103000000000000114e+01,6.000000000000000000e+01
3.580000000000000000e+02,5.468270476190473062e+01,5.106300000000000239e+01,6.000000000000000000e+01
3.590000000000000000e+02,5.481208253968250688e+01,5.099799999999999756e+01,6.000000000000000000e+01
3.600000000000000000e+02,5.486923809523807449e+01,5.099799999999999756e+01,6.000000000000000000e+01
3.610000000000000000e+02,5.492639365079362790e+01,5.099799999999999756e+01,6.000000000000000000e+01
3.620000000000000000e+02,5.491091428571426292e+01,5.106300000000000239e+01,6.000000000000000000e+01
3.630000000000000000e+02,5.478774603174601054e+01,5.122399999999999665e+01,6.000000000000000000e+01
3.640000000000000000e+02,5.477194920634919129e+01,5.128799999999999670e+01,6.000000000000000000e+01
3.650000000000000000e+02,5.482726349206348004e+01,5.128799999999999670e+01,6.000000000000000000e+01
3.660000000000000000e+02,5.484681904761902871e+01,5.132000000000000028e+01,6.000000000000000000e+01
3.670000000000000000e+02,5.482929523809522010e+01,5.138499999999999801e+01,6.000000000000000000e+01
3.680000000000000000e+02,5.488399365079362724e+01,5.138499999999999801e+01,6.000000000000000000e+01
3.690000000000000000e+02,5.504708571428569996e+01,5.128799999999999670e+01,6.000000000000000000e+01
3.700000000000000000e+02,5.502976507936505612e+01,5.135300000000000153e+01,6.000000000000000000e+01
3.710000000000000000e+02,5.515730158730157484e+01,5.128799999999999670e+01,6.000000000000000000e+01
3.720000000000000000e+02,5.513998095238093811e+01,5.135300000000000153e+01,6.000000000000000000e+01
3.730000000000000000e+02,5.519488253968252423e+01,5.135300000000000153e+01,6.000000000000000000e+01
3.740000000000000000e+02,5.521402539682537736e+01,5.138499999999999801e+01,6.000000000000000000e+01
3.750000000000000000e+02,5.537711746031745008e+01,5.128799999999999670e+01,6.000000000000000000e+01
3.760000000000000000e+02,5.535979682539680624e+01,5.135300000000000153e+01,6.000000000000000000e+01
3.770000000000000000e+02,5.537893968253966648e+01,5.138499999999999801e+01,6.000000000000000000e+01
3.780000000000000000e+02,5.557779047619045798e+01,5.125600000000000023e+01,6.000000000000000000e+01
3.790000000000000000e+02,5.581321904761902886e+01,5.109499999999999886e+01,6.000000000000000000e+01
3.800000000000000000e+02,5.594239365079363324e+01,5.103000000000000114e+01,6.000000000000000000e+01
3.810000000000000000e+02,5.599934603174601477e+01,5.103000000000000114e+01,6.000000000000000000e+01
